StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction ,DisableAllPerks
Dungeon_RelicBubbleRemove,,,,,,false,,,0,,,false,false,,false,5,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,DungeonStatusInteractRelicBubbleRemove,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,1,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
Dungeon_CorruptedPortalTeleport,,,Debuff+Root+CC,lyshineui/images/status/SE_Root.png,0,false,Dungeon_Corrupted_Portal_Teleport_On,,0,,,false,false,,false,5,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,1,0,false,0,0,,,,,,0,0,,,,,,,,,,,true,false,false
Dungeon_CorruptedTether,,,,,0,false,,,0,,,false,false,,false,1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,Dungeon_CorruptedTether,false,DungeonCorruptedTether,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,1,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,2,2,,,,,,,,,,,false,false,false
Dungeon_CorruptedTetherTarget,,,,,0,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,DungeonCorruptedTetherTarget,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,1,1,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,1,,0,0,false,0,0,,,,,,2,2,,,,,,,,,,,false,false,false
Status_Passive_Foc_300,@Status_Empower,@Status_Passive_Foc_300_Bonus,Empower,lyshineui/images/status/SE_Sight.png,1,true,,,0,,,false,false,,false,10,1,true,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,20,,,TRUE,1,,1,0,false,0,0,,,,,,1,1,1,,,,,,,,,,false,false,false
Status_Passive_Foc_300_Timer,@Status_Timer,@Status_Passive_Foc_300_Bonus_Timer,Timer,lyshineui/images/status/SE_PlaceholderTimer.png,1,true,,,0,,,false,false,,false,60,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,60,,,,1,,1,0,false,0,0,,,,,,0,0,0,,,,,,,,,,false,false,false
ATB_Int_Bonus_50_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Con_Bonus_50_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Dex_Bonus_50_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Foc_Bonus_50_2_Effect,,,FishingBuff,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0.10000000149011612,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Str_Bonus_50_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Str_Bonus_100_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Dex_Bonus_100_2_Effect,@Status_Haste,@Status_Haste_Description,Buff+Haste,lyshineui/images/status/SE_Haste.png,1,false,,,0,,,false,false,,false,3,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0.20000000298023224,0.20000000298023224,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Int_Bonus_150_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alchemy=-0.1+Fiber=-0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Con_Bonus_150_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wood=-0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Dex_Bonus_150_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rawhide=-0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Foc_Bonus_150_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fish=-0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Str_Bonus_150_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ore=-0.1+Stone=-0.1+Gem=-0.1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Int_Bonus_200_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Con_Bonus_200_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Dex_Bonus_200_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Foc_Bonus_200_2_Effect,,,FishingBuff,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0.10000000149011612,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Str_Bonus_200_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Int_Bonus_250_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Con_Bonus_250_1_SpamPrevention,@ATB_DRAtFullHP_DisplayName,@ATB_DRAtFullHP_Description,Timer,lyshineui/images/status/SE_PlaceholderTimer.png,1,false,,,0,,,false,false,,false,60,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,,0,0,false,0,0,,,,,,0,0,0,,,,,,,,,,false,false,false
ATB_Con_Bonus_250_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Dex_Bonus_250_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0.10000000149011612,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
ATB_Foc_Bonus_250_2_Effect,,,,,,false,,,0,,,false,false,,false,-1,0,false,,,,0,,,,,,0,,,,false,0,0,0,0,,0,,,,,,,false,,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,false,false,,,,,,,0,0,0.10000000149011612,,,,,,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,0,,,0,false,0,0,,,,,,0,0,,,,,,,,,,,false,false,false
