ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,AttributionId
Skin_Lifestaff_Holiday_Dec21,@Skin_Lifestaff_Holiday_Dec21_MasterName,Weapon,,@Skin_Lifestaff_Holiday_Dec21_Description,EquippableMainHand+LifeStaff+Magic,,,,0,0,0,0,0,0,Skin_LifeStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffLife,UI_Weapon,,,2hLifeStaffWinterConvergenceT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_SkinningKnife,@Skin_LegendaryTech_SkinningKnife_Name,Weapon,,@Skin_LegendaryTech_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,,,,0,0,0,0,0,0,Skin_SkinningKnife,,,,0,0,,,,,,,,,,,0,,0,0,0,SkinningKnife,UI_Tools,,,1hSkinningKnifeLegendaryTechT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_Sickle,@Skin_LegendaryTech_Sickle_Name,Weapon,,@Skin_LegendaryTech_Sickle_Description,EquippableTool+Axe+Sickle,,,,0,0,0,0,0,0,Skin_Sickle,,,,0,0,,,,,,,,,,,0,,0,0,0,Sickle,UI_Tools,,,1hSickleLegendaryTechT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_Pickaxe,@Skin_LegendaryTech_Pickaxe_Name,Weapon,,@Skin_LegendaryTech_Pickaxe_Description,EquippableTool+Axe+Pickaxe,,,,0,0,0,0,0,0,Skin_Pick,,,,0,0,,,,,,,,,,,0,,0,0,0,2hPickAxe,UI_Tools,,,1hPickaxeLegendaryTechT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_LoggingAxe,@Skin_LegendaryTech_LoggingAxe_Name,Weapon,,@Skin_LegendaryTech_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,,,,0,0,0,0,0,0,Skin_LoggingAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,2hLoggingAxe,UI_Tools,,,2hLoggingAxeLegendaryTechT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_FishingPole,@Skin_LegendaryTech_FishingPole_Name,Weapon,,@Skin_LegendaryTech_FishingPole_Description,EquippableTool+FishingPole,,,,0,0,0,0,0,0,Skin_FishingPole,,,,0,0,,,,,,,,,,,0,,0,0,0,FishingPole,UI_Tools,,,2hFishingPole_LegendaryTech,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LegendaryTech_AzothScepter,@Skin_LegendaryTech_AzothScepter_Name,Weapon,,@Skin_LegendaryTech_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,,,,0,0,0,0,0,0,Skin_AzothStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,AzothStaff,UI_Tools,,,2hTechScepterLegendaryTechT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Fisherman_Achv,@Skin_Chest_Fisherman_Achv_MasterName,Armor,,@Skin_Chest_Fisherman_Achv_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_fisherman_chest,f_fisherman_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Fisherman_Achv,@Skin_Head_Fisherman_Achv_MasterName,Armor,,@Skin_Head_Fisherman_Achv_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fisherman_head,f_fisherman_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Fisherman_Achv,@Skin_Legs_Fisherman_Achv_MasterName,Armor,,@Skin_Legs_Fisherman_Achv_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fisherman_legs,f_fisherman_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Fisherman_Achv,@Skin_Feet_Fisherman_Achv_MasterName,Armor,,@Skin_Feet_Fisherman_Achv_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fisherman_feet,f_fisherman_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Fisherman_Achv,@Skin_Hands_Fisherman_Achv_MasterName,Armor,,@Skin_Hands_Fisherman_Achv_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_fisherman_hands,f_fisherman_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_AutumnKing,@Skin_Chest_AutumnKing_MasterName,Armor,,@Skin_Chest_AutumnKing_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_autumnking_chest,f_autumnking_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_AutumnKing,@Skin_Head_AutumnKing_MasterName,Armor,,@Skin_Head_AutumnKing_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_autumnking_head,f_autumnking_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_AutumnKing,@Skin_Legs_AutumnKing_MasterName,Armor,,@Skin_Legs_AutumnKing_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_autumnking_legs,f_autumnking_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_AutumnKing,@Skin_Feet_AutumnKing_MasterName,Armor,,@Skin_Feet_AutumnKing_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_autumnking_feet,f_autumnking_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_AutumnKing,@Skin_Hands_AutumnKing_MasterName,Armor,,@Skin_Hands_AutumnKing_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_autumnking_hands,f_autumnking_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Vogue,@Skin_Chest_Vogue_MasterName,Armor,,@Skin_Chest_Vogue_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vogue_chest,f_vogue_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Vogue,@Skin_Head_Vogue_MasterName,Armor,,@Skin_Head_Vogue_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vogue_head,f_vogue_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Vogue,@Skin_Legs_Vogue_MasterName,Armor,,@Skin_Legs_Vogue_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vogue_legs,f_vogue_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Vogue,@Skin_Feet_Vogue_MasterName,Armor,,@Skin_Feet_Vogue_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vogue_feet,f_vogue_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Vogue,@Skin_Hands_Vogue_MasterName,Armor,,@Skin_Hands_Vogue_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_vogue_gloves,f_vogue_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Abyssal,@Skin_Chest_Abyssal_MasterName,Armor,,@Skin_Chest_Abyssal_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_abyssal_chest,f_abyssal_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Abyssal,@Skin_Head_Abyssal_MasterName,Armor,,@Skin_Head_Abyssal_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_abyssal_head,f_abyssal_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Abyssal,@Skin_Legs_Abyssal_MasterName,Armor,,@Skin_Legs_Abyssal_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_abyssal_legs,f_abyssal_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Abyssal,@Skin_Feet_Abyssal_MasterName,Armor,,@Skin_Feet_Abyssal_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_abyssal_feet,f_abyssal_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Abyssal,@Skin_Hands_Abyssal_MasterName,Armor,,@Skin_Hands_Abyssal_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_abyssal_gloves,f_abyssal_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_WoT_GreenNynaeve,@Skin_Chest_WoT_GreenNynaeve_MasterName,Armor,,@Skin_Chest_WoT_GreenNynaeve_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_EpicStoryGreenRobe_chest,f_EpicStoryGreenRobe_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_WoT_RedScarf,@Skin_Chest_WoT_RedScarf_MasterName,Armor,,@Skin_Chest_WoT_RedScarf_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_EpicStoryRedScarf_chest,f_EpicStoryRedScarf_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_WoT_WhiteRobe,@Skin_Chest_WoT_WhiteRobe_MasterName,Armor,,@Skin_Chest_WoT_WhiteRobe_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestExtraLong,,m_EpicStoryWhiteRobe_chest,f_EpicStoryWhiteRobe_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_WoT_BrownCloak,@Skin_Chest_WoT_BrownCloak_MasterName,Armor,,@Skin_Chest_WoT_BrownCloak_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_EpicStoryBrownCloak_chest,f_EpicStoryBrownCloak_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Rapier_WoT,@Skin_Rapier_WoT_MasterName,Weapon,,@Skin_Rapier_WoT_Description,EquippableMainHand+Rapier+Melee,,,,0,0,0,0,0,0,Skin_Rapier,,,,0,0,,,,,,,,,,,0,,0,0,0,Rapier,UI_Weapon,,,1hRapierEpicStoryT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Longsword_WoT,@Skin_Longsword_WoT_MasterName,Weapon,,@Skin_Longsword_WoT_Description,EquippableMainHand+Sword+Melee,,,,0,0,0,0,0,0,Skin_Longsword,,,,0,0,,,,,,,,,,,0,,0,0,0,Longsword,UI_Weapon,,,1hSwordEpicStoryT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Stormbound,@Skin_Chest_Stormbound_MasterName,Armor,,@Skin_Chest_Stormbound_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_stormbound_chest,f_stormbound_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Stormbound,@Skin_Head_Stormbound_MasterName,Armor,,@Skin_Head_Stormbound_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_stormbound_head,f_stormbound_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Stormbound,@Skin_Legs_Stormbound_MasterName,Armor,,@Skin_Legs_Stormbound_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_stormbound_legs,f_stormbound_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Stormbound,@Skin_Feet_Stormbound_MasterName,Armor,,@Skin_Feet_Stormbound_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_stormbound_feet,f_stormbound_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Stormbound,@Skin_Hands_Stormbound_MasterName,Armor,,@Skin_Hands_Stormbound_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_stormbound_gloves,f_stormbound_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Miner,@Skin_Chest_Miner_Achv_MasterName,Armor,,@Skin_Chest_Miner_Achv_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_miner_chest,f_miner_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Miner,@Skin_Head_Miner_Achv_MasterName,Armor,,@Skin_Head_Miner_Achv_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_miner_head,f_miner_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Miner,@Skin_Legs_Miner_Achv_MasterName,Armor,,@Skin_Legs_Miner_Achv_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_miner_legs,f_miner_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Miner,@Skin_Feet_Miner_Achv_MasterName,Armor,,@Skin_Feet_Miner_Achv_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_miner_feet,f_miner_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Miner,@Skin_Hands_Miner_Achv_MasterName,Armor,,@Skin_Hands_Miner_Achv_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_miner_hands,f_miner_hands,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Lunar01,@Skin_Chest_Lunar01_MasterName,Armor,,@Skin_Chest_Lunar01_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_lunar2022A_chest,f_lunar2022A_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Lunar01,@Skin_Head_Lunar01_MasterName,Armor,,@Skin_Head_Lunar01_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022A_head,f_lunar2022A_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Lunar01,@Skin_Legs_Lunar01_MasterName,Armor,,@Skin_Legs_Lunar01_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022A_legs,f_lunar2022A_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Lunar01,@Skin_Feet_Lunar01_MasterName,Armor,,@Skin_Feet_Lunar01_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022A_feet,f_lunar2022A_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Lunar01,@Skin_Hands_Lunar01_MasterName,Armor,,@Skin_Hands_Lunar01_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022A_gloves,f_lunar2022A_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Chest_Lunar02,@Skin_Chest_Lunar02_MasterName,Armor,,@Skin_Chest_Lunar02_Description,EquippableChest,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,ChestLong,,m_lunar2022B_chest,f_lunar2022B_chest,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Head_Lunar02,@Skin_Head_Lunar02_MasterName,Armor,,@Skin_Head_Lunar02_Description,EquippableHead,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022B_head,f_lunar2022B_head,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Legs_Lunar02,@Skin_Legs_Lunar02_MasterName,Armor,,@Skin_Legs_Lunar02_Description,EquippableLegs,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022B_legs,f_lunar2022B_legs,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Feet_Lunar02,@Skin_Feet_Lunar02_MasterName,Armor,,@Skin_Feet_Lunar02_Description,EquippableFeet,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022B_feet,f_lunar2022B_feet,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_Hands_Lunar02,@Skin_Hands_Lunar02_MasterName,Armor,,@Skin_Hands_Lunar02_Description,EquippableHands,,,,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,,0,0,0,,,m_lunar2022B_gloves,f_lunar2022B_gloves,,,0,0,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Blunderbuss,@Skin_LunarNewYear_Blunderbuss_MasterName,Weapon,,@Skin_LunarNewYear_Blunderbuss_Description,EquippableTwoHand+Blunderbuss+Ranged,,,,0,0,0,0,0,0,Skin_Blunderbuss,,,,0,0,,,,,,,,,,,0,,0,0,0,Blunderbuss,UI_Weapon,,,2hBlunderbussLunarT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Musket,@Skin_LunarNewYear_Musket_MasterName,Weapon,,@Skin_LunarNewYear_Musket_Description,EquippableTwoHand+Musket+Ranged,,,,0,0,0,0,0,0,Skin_Musket,,,,0,0,,,,,,,,,,,0,,0,0,0,Musket,UI_Weapon,,,2hMusketLunarT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_VoidGauntlet,@Skin_LunarNewYear_VoidGauntlet_MasterName,Weapon,,@Skin_LunarNewYear_VoidGauntlet_Description,EquippableMainHand+VoidGauntlet+Magic,,,,0,0,0,0,0,0,Skin_VoidGauntlet,,,,0,0,,,,,,,,,,,0,,0,0,0,Gauntlet,UI_Weapon,,,2hVoidGauntletLunarT5,,0,0,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_ShieldT,@Skin_LunarNewYear_ShieldT_MasterName,Weapon,,@Skin_LunarNewYear_ShieldT_Description,EquippableOffHand+Shield,,,,0,0,0,0,0,0,Skin_Shield,,,,0,0,,,,,,,,,,,0,,0,0,0,TowerShield,UI_Weapon,,,1hTowerShieldLunarT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Firestaff,@Skin_LunarNewYear_Firestaff_MasterName,Weapon,,@Skin_LunarNewYear_Firestaff_Description,EquippableMainHand+FireStaff+Magic,,,,0,0,0,0,0,0,Skin_FireStaff,,,,0,0,,,,,,,,,,,0,,0,0,0,StaffFire,UI_Weapon,,,2hFireStaffLunarT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Longsword,@Skin_LunarNewYear_Longsword_MasterName,Weapon,,@Skin_LunarNewYear_Longsword_Description,EquippableMainHand+Sword+Melee,,,,0,0,0,0,0,0,Skin_Longsword,,,,0,0,,,,,,,,,,,0,,0,0,0,Longsword,UI_Weapon,,,1hSwordLunarT5,,0,0,Items/Weapons/weapon,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_SkinningKnife,@Skin_LunarNewYear_SkinningKnife_Name,Weapon,,@Skin_LunarNewYear_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,,,,0,0,0,0,0,0,Skin_SkinningKnife,,,,0,0,,,,,,,,,,,0,,0,0,0,SkinningKnife,UI_Tools,,,1hSkinningKnifeLunarNewYearT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Sickle,@Skin_LunarNewYear_Sickle_Name,Weapon,,@Skin_LunarNewYear_Sickle_Description,EquippableTool+Axe+Sickle,,,,0,0,0,0,0,0,Skin_Sickle,,,,0,0,,,,,,,,,,,0,,0,0,0,Sickle,UI_Tools,,,1hSickleLunarNewYearT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_Pickaxe,@Skin_LunarNewYear_Pickaxe_Name,Weapon,,@Skin_LunarNewYear_Pickaxe_Description,EquippableTool+Axe+Pickaxe,,,,0,0,0,0,0,0,Skin_Pick,,,,0,0,,,,,,,,,,,0,,0,0,0,2hPickAxe,UI_Tools,,,1hPickaxeLunarNewYearT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Skin_LunarNewYear_LoggingAxe,@Skin_LunarNewYear_LoggingAxe_Name,Weapon,,@Skin_LunarNewYear_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,,,,0,0,0,0,0,0,Skin_LoggingAxe,,,,0,0,,,,,,,,,,,0,,0,0,0,2hLoggingAxe,UI_Tools,,,2hLoggingAxeLunarNewYearT5,,0,0,Items/Weapons/weapon,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
