LootTableID,AND/OR,RollBonusSetting,Conditions,ConditionOverridesRoll,TriggerLimitOnVisit,UseLevelGS,HWMMult,IgnoreHWMGS,ChanceToExceedIndex,GSBonus,MaxRoll,Item1,GearScoreRange1,PerkBucketOverrides1,Item2,GearScoreRange2,PerkBucketOverrides2,Item3,GearScoreRange3,PerkOverrides3,Item4,GearScoreRange4,PerkOverrides4,Item5,GearScoreRange5,PerkOverrides5,Item6,GearScoreRange6,PerkOverrides6,Item7,GearScoreRange7,PerkOverrides7,Item8,GearScoreRange8,PerkOverrides8,Item9,GearScoreRange9,PerkOverrides9,Item10,GearScoreRange10,PerkOverrides10,Item11,GearScoreRange11,PerkOverrides11,Item12,GearScoreRange12,PerkOverrides12,Item13,GearScoreRange13,PerkOverrides13,Item14,GearScoreRange14,PerkOverrides14,Item15,GearScoreRange15,PerkOverrides15,Item16,GearScoreRange16,PerkOverrides16,Item17,GearScoreRange17,PerkOverrides17,Item18,GearScoreRange18,PerkOverrides18,Item19,GearScoreRange19,PerkOverrides19,Item20,GearScoreRange20,PerkOverrides20,Item21,GearScoreRange21,PerkOverrides21,Item22,GearScoreRange22,PerkOverrides22,Item23,GearScoreRange23,PerkOverrides23,Item24,GearScoreRange24,PerkOverrides24,Item25,GearScoreRange25,PerkOverrides25,Item26,GearScoreRange26,PerkOverrides26,Item27,GearScoreRange27,PerkOverrides27,Item28,GearScoreRange28,PerkOverrides28,Item29,GearScoreRange29,PerkOverrides29,Item30,GearScoreRange30,PerkOverrides30,Item31,GearScoreRange31,PerkOverrides31,Item32,GearScoreRange32,PerkOverrides32,Item33,GearScoreRange33,PerkOverrides33
Crafting_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,3,,,3,,,3,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crafting_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combatants_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,OakfleshBalmT5,,,HoningStoneT5,,,GemstoneDustT5,,,IncenseT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combatants_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,5,,,5,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combatants_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salvage_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,PerfectSalvageEngineerT51,,,PerfectSalvageArcaneT51,,,PerfectSalvageArmorT51,,,PerfectSalvageJewelryT51,,,PerfectSalvageWeaponsT51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salvage_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,4,,,2,,,6,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salvage_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture1_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,Schematic_House_HousingItem_Settler_Decor_Garden_Plants02,,,Schematic_House_HousingItem_Settler_Decor_Garden_Wheelbarrow02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture1_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture1_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture2_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,Schematic_House_HousingItem_Pirate_Decor_BoneWreath01,,,Schematic_House_HousingItem_Pirate_Decor_CageBones01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture2_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture2_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture3_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,Schematic_House_HousingItem_Bed_Dynasty_Bed01_B,,,Schematic_House_HousingItem_Dynasty_Cabinet01_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture3_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture3_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture4_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,Schematic_House_HousingItem_Chair_Legion_Chair01_C,,,Schematic_House_HousingItem_Table_Legion_Table01_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture4_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture4_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture5_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,Schematic_House_HousingItem_Settler_Decor_Painting03,,,Schematic_House_HousingItem_Pirate_Decor_SkullHat01,,,Schematic_House_HousingItem_Dynasty_Cabinet02_B,,,Schematic_House_HousingItem_Legion_Stove01_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture5_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Furniture5_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,[LTID]Welcome_Box_S2_Sandstorm_Weapon,,,[LTID]Season2ArmorBySlot_Leg,,,[LTID]Welcome_Box_S2_Sandstorm_Trinket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Weapon,OR,,,0,,,0,,,,0,[LBID]Season2WeaponSandstormSTR_Leg,,,[LBID]Season2WeaponSandstormDEX_Leg,,,[LBID]Season2WeaponSandstormINTFOC_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Weapon_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Weapon_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Trinket,OR,,,0,,,0,,,,0,[LBID]Season2AmuletsSandstorm_Leg,,,[LBID]Season2EarringsSandstorm_Leg,,,[LBID]Season2RingsSandstorm_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Trinket_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome_Box_S2_Sandstorm_Trinket_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Loot,AND,,,0,,,0,,,,0,[LTID]Champions_Box_S2_Sandstorm_Weapon,,,[LTID]Season2ArmorBySlot_Leg,,,[LTID]Champions_Box_S2_Sandstorm_Trinket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Loot_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Weapon,OR,,,0,,,0,,,,0,[LBID]Season2WeaponSandstormSTR_Leg,,,[LBID]Season2WeaponSandstormDEX_Leg,,,[LBID]Season2WeaponSandstormINTFOC_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Weapon_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Weapon_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Trinket,OR,,,0,,,0,,,,0,[LBID]Season2AmuletsSandstorm_Leg,,,[LBID]Season2EarringsSandstorm_Leg,,,[LBID]Season2RingsSandstorm_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Trinket_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Champions_Box_S2_Sandstorm_Trinket_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiUtilityChest_Box_S2_Sandstorm,AND,AddToRoll,,0,,,0,,,,0,Elemental_Box_S2_Sandstorm,,,Combatants_Box_S2_Sandstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiUtilityChest_Box_S2_Sandstorm_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiUtilityChest_Box_S2_Sandstorm_Probs,,,,0,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiGearChest_Box_S2_Sandstorm,AND,AddToRoll,,0,,,0,,,,0,Armor_Box_S2_Sandstorm,,,Weapon_Box_S2_Sandstorm,,,Jewelry_Box_S2_Sandstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiGearChest_Box_S2_Sandstorm_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiGearChest_Box_S2_Sandstorm_Probs,,,,0,,,0,,,,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiItemChest_Box_S2_Sandstorm,AND,AddToRoll,,0,,,0,,,,0,Crafting_Box_S2_Sandstorm,,,Salvage_Box_S2_Sandstorm,,,Gem_Box_S2_Sandstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiItemChest_Box_S2_Sandstorm_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MultiItemChest_Box_S2_Sandstorm_Probs,,,,0,,,0,,,,0,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmetic_Box_S2_Sandstorm,AND,AddToRoll,,0,,,0,,,,0,Dyes_Box_S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmetic_Box_S2_Sandstorm_Qty,,,,0,,,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cosmetic_Box_S2_Sandstorm_Probs,,,,0,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitin_Box,AND,AddToRoll,,0,,,0,,,,0,chitinleathert5,,,chitinpadding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitin_Box_Qty,,,,0,,,0,,,,0,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitin_Box_Probs,,,,0,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyes_Box_S2_Loot,AND,AddToRoll,,0,,,0,,,,0,[LBID]Season2Dyes,,,[LBID]Season2DyesPremium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyes_Box_S2_Loot_Qty,,,,0,,,0,,,,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyes_Box_S2_Loot_Probs,,,,0,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weapon_Box_S2_Loot,AND,,,0,,TRUE,0,,,,0,[LBID]Season2Weapon,,,[LTID]Season2Weapons_bonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weapon_Box_S2_Loot_Qty,,,,0,,,0,,,,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weapon_Box_S2_Loot_Probs,,,,0,,,0,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Weapons_bonus,OR,IgnoreBonus,,0,,,0,,,,0,[LBID]Season2WeaponSandstormSTR,,,[LBID]Season2WeaponSandstormDEX,,,[LBID]Season2WeaponSandstormINTFOC,,,[LBID]Season2WeaponSandstormSTR_Leg,,,[LBID]Season2WeaponSandstormDEX_Leg,,,[LBID]Season2WeaponSandstormINTFOC_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Weapons_bonus_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Weapons_bonus_Probs,,,,0,,,0,,,,100000,0,,,26667,,,53333,,,80000,,,86667,,,93333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinket_Box_S2_Loot,OR,IgnoreBonus,,0,,TRUE,0,,,,0,[LTID]Season2Amulets_Leg,,,[LTID]Season2Earrings_Leg,,,[LTID]Season2Rings_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinket_Box_S2_Loot_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinket_Box_S2_Loot_Probs,,,,0,,,0,,,,100000,0,,,33333,,,66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_Leg,AND,,,0,,,0,,,,0,[LTID]Season2Amulets_bonus,,,[LBID]Season2EarringsSandstorm,500-595,,[LBID]Season2RingsSandstorm,500-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_Leg_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_Leg_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_Leg,AND,,,0,,,0,,,,0,[LBID]Season2AmuletsSandstorm,500-595,,[LTID]Season2Earrings_bonus,,,[LBID]Season2RingsSandstorm,500-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_Leg_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_Leg_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Rings_Leg,AND,,,0,,,0,,,,0,[LBID]Season2AmuletsSandstorm,500-595,,[LBID]Season2EarringsSandstorm,500-595,,[LTID]Season2Rings_bonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Rings_Leg_Qty,,,,0,,,0,,,,0,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Rings_Leg_Probs,,,,0,,,0,,,,1,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_bonus,OR,IgnoreBonus,,0,,,0,,,,0,[LBID]Season2AmuletsSandstorm,,,[LBID]Season2AmuletsSandstorm_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_bonus_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Amulets_bonus_Probs,,,,0,,,0,,,,100000,0,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_bonus,OR,IgnoreBonus,,0,,,0,,,,0,[LBID]Season2EarringsSandstorm,,,[LBID]Season2EarringsSandstorm_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_bonus_Qty,,,,0,,,0,,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Earrings_bonus_Probs,,,,0,,,0,,,,100000,0,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Season2Rings_bonus,OR,IgnoreBonus,,0,,,0,,,,0,[LBID]Season2RingsSandstorm,,,[LBID]Season2RingsSandstorm_Leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
