SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
Anubian_Lotus_Scarab_Ancient_Sun_Player,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,22000,,2,0,10,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,true,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_player,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Apply,AI_Anubian_Lotus_Scarab_Boss_AncientSun_StatusEffect,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,true,1000,,2.5,0,50,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_apply,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Beam,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,5000,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Ability,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,-3,6,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,LotusScarab_AncientSunBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_beam,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Beam_Player,,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,false,5000,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false,,1,1,,0,,,,0,false,false,false,Enemy,Ability,BeamAttack,false,,NoShape,,false,true,false,true,false,,,,,0,0,5,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,LotusScarab_AncientSunBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_beam,,,,
Anubian_Lotus_Scarab_Overload_Explosion,,,,false,false,false,false,,false,false,true,true,true,,false,true,true,,false,1000,,5,0,9,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Fire,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,AnubianLotusScarabDamageTable,LotusScarab_Overload,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_overload_explosion,,,,
Anubian_Lotus_Scarab_Sunspots,,,,false,false,false,false,,false,false,true,true,true,,false,true,true,,false,20000,,2.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_sunspot,,,,
Anubian_Lotus_Scarab_Sunspots_Apply,AI_Anubian_Lotus_Scarab_Boss_Sunspots_StatusEffect,,,false,false,false,false,,false,false,true,true,true,,false,false,false,,true,1000,,2.5,0,50,0,0,0,12,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_sunspot_apply,,,,
Spell_DunePhantom_Tank_SandDevil_AOE,AI_DPTank_SandDevil_Bleed_Cyclone,,,false,true,false,false,,false,false,true,false,false,,false,false,false,Zero_Mana,false,5000,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Cylinder,Slash,false,true,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,JavelinData_DamageTable_DunePhantom_Tank,DPT_Attack_SandDevil_AOE_React1,,,,,Characters/SpellSlices/DunePhantom_Tank_SandDevil_AOE,,,,
Spell_DunePhantom_Tank_EnragedLimited,AI_DPTank_Fortify_Limited,,,false,true,false,false,,false,false,true,false,false,,false,false,false,Zero_Mana,true,5000,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/DunePhantom_Tank_EnragedLimited,,,,
Spell_DunePhantom_Tank_EnragedUnlimted,"AI_DPTank_Empower_Unlimited,AI_DPTank_Enrage_Unlimited",,,false,true,false,false,,false,false,true,false,false,,false,false,false,Zero_Mana,true,20000,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/DunePhantom_Tank_EnragedUnlimited,,,,
Spell_IceDryad_Frostfang_ShatterSwift_SelfBuff,AI_IceDryad_Frostfang_Buff_Empower,,,false,true,false,false,,false,false,true,false,false,,false,false,false,Zero_Mana,true,10000,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/IceDryad_Spell_ShatterSwift,,,,
Yeti_Avalanche,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,0,,0,0,0,0,0,0,30,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,,Elemental,Projectile,false,,,,false,true,false,true,false,,AI_Brute,Yeti_Projectile,HANDS_SLOT,0,0,0,0,0,0,0,0,0,0,0,0,,,Brute_Yeti_DamageTable,Avalanche,,,,,Characters/SpellSlices/Yeti_Projectile_2,,,,
Yeti_ArcticBreath,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,2500,,2,0,19,0,0,0,0,0,0,15,0.5,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,Brute_Yeti_DamageTable,Arctic_Breath,,,,,Characters/SpellSlices/Yeti_ArcticBreath_Cone,,,,
Yeti_GlacierBlade,,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,3000,,0.25,4,10,0,0,0,60,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Ice,false,true,false,false,false,,AI_Brute,GlacierBlade,,0,0,0,0,0,0,0,0,0,0,0,0,,,Brute_Yeti_DamageTable,Glacier_Blade,,,,,Characters/SpellSlices/Yeti_GlacierBlade_Cone,,,,
Yeti_GlacierBlade_Detonate,Avalancher_Detonate,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,true,3000,,0,0,30,0,0,0,60,0,0,30,10,0,0,0,false,,0,0,,0,,,,0,false,false,false,All,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Yeti_GlacierBlade_Detonate,,,,
Yeti_TempestCall_Detonate,Avalancher_Detonate,,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,1000,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,All,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Yeti_TempestCall_Detonate,,,,
Shivers_FrostPool,AI_Snare_FrostPool,6,,false,false,false,false,,false,false,false,false,false,,false,false,false,,false,6500,,2,0,2.5,0,0,0,3,1,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,All,Elemental,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,Characters/SpellSlices/Spell_Shivers_FrostPool,,,,
Spell_IceDryad_Frostgrip_ColdVein_IceField,AI_IceDryad_Frostgrip_IceField_Slow,,,false,true,false,false,,false,false,true,false,false,,false,true,true,Zero_Mana,false,8000,,3,0,10,0,0,0,0,1,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,true,false,Enemy,Elemental,AoE,false,,Cylinder,Ice,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/IceDryad_Spell_ColdVein_IceField,,,,
Dryad_Siren_Spawn,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Lightning,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_Spawn,,,,,Characters/SpellSlices/dryad_siren_spawn_strike,,,,
Dryad_Siren_LightningStorm,,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,6000,,5,0,0,0,0,0,0,20,15,0,0,0,0,0,false,,0,0,700,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,Lightning,false,true,false,true,false,,AI_Ranged_AOE,Meteor,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_CallLightningStorm,,,,,Characters/SpellSlices/spell_meteor_spawn_dryad_lightning_storm,Characters/SpellSlices/dryad_siren_meteor_lightning_strike,,,
Dryad_Siren_LightningBurst,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,600,,5,0,0,0,0,0,12,20,3,0,0,0,0,0,false,,0,0,200,0,,,,0,false,false,false,Enemy,Elemental,Meteor,false,,,Lightning,false,true,false,true,false,,AI_Ranged_AOE,Meteor,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/spell_meteor_spawn_dryad_lightning_storm,Characters/SpellSlices/dryad_siren_meteor_lightning_strike,,,
Dryad_Siren_TornadoPhase2,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,-1,,10,0,2.4000000953674316,0,0,0,2,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Nature,false,true,true,true,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_Tornado,,,,,Characters/SpellSlices/dryad_siren_spawn_tornado_phase2,,,,
Dryad_Siren_TornadoPhase3,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,-1,,10,0,2.4000000953674316,0,0,0,2,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Nature,false,true,true,true,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_Tornado,,,,,Characters/SpellSlices/dryad_siren_spawn_tornado_phase3,,,,
Dryad_Siren_LightningBurstSelf,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Lightning,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/dryad_siren_lightning_strike,,,,
Dryad_Siren_GustingSlashL,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,8000,,0.5,0.75,3.75,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,Gust,aim_direction,0,1.25,0.15000000596046448,0,0,0,0,1,0,0,0,0,,,DryadSirenDamageTable,Spell_GustingSlash,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust,,,,
Dryad_Siren_GustingSlashR,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,8000,,0.5,0.75,3.75,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,Gust,aim_direction,0,1.25,0.15000000596046448,0,0,0,0,1,0,0,0,0,,,DryadSirenDamageTable,Spell_GustingSlash,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_right,,,,
Dryad_Siren_ChainLightning,AI_DryadSirenChainLightningDamage,,,false,true,false,false,,false,false,false,true,true,,false,false,false,,true,0,,0,0,5,0,0,0,0,0,0,0,0,0,0.30000001192092896,5,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Chain,false,,Sphere,Lightning,true,false,false,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,wFX_Lightning_Range.Chain,,Items/Weapons/spell_aoe_leadership_enemy,,,,
Dryad_Siren_SpinGust_HF,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.4000000059604645,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HR,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.4000000059604645,0,0,90,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HB,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.4000000059604645,0,0,180,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HL,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.4000000059604645,0,0,270,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MF,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.8999999761581421,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MR,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.8999999761581421,0,0,90,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MB,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.8999999761581421,0,0,180,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_ML,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.5,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-0.8999999761581421,0,0,270,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LF,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.6000000238418579,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-1.399999976158142,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LR,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.6000000238418579,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-1.399999976158142,0,0,90,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LB,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.6000000238418579,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-1.399999976158142,0,0,180,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LL,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,8000,,0.6000000238418579,1,1.7999999523162842,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Projectile,false,,Box,Nature,false,true,false,true,false,,AI_Siren_Dryad,GustSmall,aim_direction,0,1,-1.399999976158142,0,0,270,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_Transition_P2,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,500,,5,0,30,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_Transition_P2,,,,,Characters/SpellSlices/dryad_siren_transition_attack,,,,
Dryad_Siren_Transition_P3,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,500,,5,0,30,0,0,0,1,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Nature,false,true,true,true,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,DryadSirenDamageTable,Spell_Transition_P3,,,,,Characters/SpellSlices/dryad_siren_transition_attack,,,,
Dryad_Siren_LightningSpear,,,,false,false,false,false,,false,false,true,false,false,,false,false,false,,false,29200,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,All,Elemental,Direct,true,,,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,characters/spellslices/DryadSiren_Lightning_Spear_Planted,,,,
AI_EvilKnight_Rally,AI_EvilKnight_Rally,,,false,true,false,false,,false,false,true,false,false,,false,false,false,,true,1000,,5,0,6,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Friend,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Human/spell_aoe_human_enemy,,,,
AI_EvilKnight_Shockwave,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,6000,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Ability,AoE,false,,Sphere,,true,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Human/Evil_Knight_Warhammer_Shockwave,,,,
AI_EvilKnight_Ice_Storm,,,,false,false,false,false,,false,false,false,false,false,,true,true,true,,false,-1,,5,0,5,0,0,0,20,20,5,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,Ice,true,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,HumanSpellcasterDamageTable,Spell_Ice_Storm,,,,,Characters/SpellSlices/Human/Evil_Knight_Spellcaster_Ice_Storm,,,,
AI_EvilKnight_Ice_Spikes,,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,5000,,1.5,0,0.5,0,0,0,1.100000023841858,3,0,0,0,0,0,0,false,,7,0,,0,,,,0,false,false,false,Enemy,Ability,IceSpikes,false,,Sphere,Ice,true,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,HumanSpellcasterDamageTable,Spell_Ice_Spikes,,,,,Characters/SpellSlices/Human/Evil_Knight_Spellcaster_Ice_Spike,,,,
MegaTurkey_Egg,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,-1,,5,0,1,0,0,0,0,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,Burnout,false,,Sphere,Fire,false,false,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Items/Weapons/spell_aoe_leadership,Characters/SpellSlices/Mega_Turkey_Egg_Bomb_Projectile,MegaTurkey_Egg_Drop,,
MegaTurkey_Egg_Drop,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,8000,,5,0,1,0,0,0,6,5,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Mega_Turkey_Egg_Bomb_Projectile,,,,
Withered_Feculent_DeathBurst,AI_Poison_55,,,false,false,false,false,,false,false,false,false,false,,false,true,true,,false,8000,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,,AoE,false,,Cylinder,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,WitheredFeculentDamageTable,Spell_DeathBurst,,,,,Characters/SpellSlices/Withered_Feculent_DeathBurst,,,,
Withered_Feculent_PustulePop,,,,false,true,false,false,,false,false,false,true,false,,false,false,false,,false,500,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,,AoE,false,,Sphere,Nature,false,false,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,WitheredFeculentDamageTable,Spell_PustulePop,,,,,Characters/SpellSlices/Withered_Feculent_PustulePop,,,,
Sandworm_Acid_Storm,,,,false,true,false,false,,false,false,true,false,false,,false,true,true,,false,30000,,5,0,75,0,0,0,0,0,0,0,0,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Sphere,,false,true,false,false,false,,AI_Ranged_AOE,Basic,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Storm,,,,
Sandworm_Acid_Spew,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6250,,5,0,14,0,0,0,12,0,0,60,2,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Ball_Acid_Pool,,,,
Sandworm_Acid_Spew2,,,,false,false,false,false,,false,false,true,false,false,,false,true,true,,false,6250,,5,0,14,0,0,0,12,0,0,60,2,0,0,0,false,,0,0,,0,,,,0,false,false,false,Enemy,Elemental,AoE,false,,Wedge,,false,true,false,false,false,,,,,0,0,0,0,0,0,0,15,0,0,0,0,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Ball_Acid_Pool,,,,
