TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95A_S02_LegacyoftheSands_PinTask,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,6644.131836 8259.864258 179.715408,1,,1,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_KillMalek,TaskKillContribution,,1,0,1,,,0,,,false,,,TrialSeason02Q13,,,,false,0,,,,,,,Season_02_Malek,,0,,,,,,,,,,,,,,,,,,@95A_S02_LegacyoftheSands_KillMalek_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_TrialComplete,TaskUnlockAchievement,,0,0,1,95A_Malek_Complete,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Movie_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_Cinematic,,,,
95A_S02_LegacyoftheSands_Cinematic,TaskGameEvent,,0,0,1,MB_MSQ2_Robes_Chest,,0,,,false,,ancient_ruins_sm_30409,,,,,false,0,,,,,MB_MSQ2_Robes_Chest,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Return_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_Rima_Swap_FromHatchery,95A_S02_LegacyoftheSands_Rima_Swap_ToMalek,95A_S02_LegacyoftheSands_Sharif_Swap_FromHatchery,95A_S02_LegacyoftheSands_Sharif_Swap_ToMalek,95A_S02_LegacyoftheSands_ReturnTalk_Container
95A_S02_LegacyoftheSands_Rima_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Rima_Swap_ToMalek,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Sharif_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_11,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Sharif_Swap_ToMalek,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_13,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_ReturnTalk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_TalkToSharif,95A_S02_LegacyoftheSands_Rima_Dialog6,95A_S02_LegacyoftheSands_ZanderDogEgg_Container,,
95A_S02_LegacyoftheSands_Rima_Dialog6,TaskUnlockAchievement,,0,0,1,95A_Sharif10,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_13,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic10,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_LegacyoftheSands_TalkToSharif_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_ZanderDogEgg_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_LegacyoftheSands_Zander_Swap_FromHatchery,95A_S02_LegacyoftheSands_Dog_Swap_FromHatchery,,,
95A_S02_LegacyoftheSands_Zander_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Zander_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_LegacyoftheSands_Dog_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Dog_7,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_HatcherySwap_Container,95A_S02_Remembrance_Talk_Container,,,
95A_S02_Remembrance_HatcherySwap_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_RimaEgg_Container,,,,
95A_S02_Remembrance_RimaEgg_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_Rima_Swap_FromHatchery,95A_S02_Remembrance_Rima_Swap_ToCorsica,95A_S02_Remembrance_Sharif_Swap_FromHatchery,95A_S02_Remembrance_Sharif_Swap_ToCorsica,
95A_S02_Remembrance_Rima_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Rima_6,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Rima_Swap_ToCorsica,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Rima_3,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Sharif_Swap_FromHatchery,TaskLockAchievement,,0,0,1,SwapActive_Season2_Sharif_11,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Sharif_Swap_ToCorsica,TaskUnlockAchievement,,0,0,1,SwapActive_Season2_Sharif_12,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Talk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_RimaTalk_Container,95A_S02_Remembrance_SharifTalk_Container,95A_S02_Remembrance_PlaceEggs,95A_S02_Remembrance_Control_Container,
95A_S02_Remembrance_RimaTalk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_TalkToRima,95A_S02_Remembrance_Rima_Dialog7,,,
95A_S02_Remembrance_TalkToRima,TaskConversationTopic,,0,0,1,95A_Rima_s02_03,,0,,,false,,,,,,,false,0,,,,,95A_Rima_Topic06,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_Remembrance_TalkToRima_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Rima_Dialog7,TaskUnlockAchievement,,0,0,1,95A_Rima06,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_SharifTalk_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_TalkToSharif,95A_S02_Remembrance_Sharif_Dialog10,,,
95A_S02_Remembrance_TalkToSharif,TaskConversationTopic,,0,0,1,95A_Sharif_s02_12,,0,,,false,,,,,,,false,0,,,,,95A_Sharif_Topic11,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_Remembrance_TalkToSharif_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Sharif_Dialog10,TaskUnlockAchievement,,0,0,1,95A_Sharif11,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_PlaceEggs,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,IO_95A_S02_SharifEggBasket,,,95A_S02_SharifEggBasket_interact,,0,,,,,,,,,,,,,,,,,,@95A_S02_Remembrance_PlaceEggs_Desc,,6371.650391  8302.545898 164.691345,0,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Control_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_Trigger_Whispers,,,,
95A_S02_Remembrance_Trigger_Whispers,TaskTriggerGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,,,,95A_S02_Remembrance_01_Whisper,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,
95A_S02_Remembrance_Return_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_Remembrance_GoToCorsica,,,,
95A_S02_Remembrance_GoToCorsica,TaskGoToPOITag,,0,0,1,,,0,,,false,,BrimstoneSands_Settlement_01,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,
95A_S02_T1_RiseoftheBeast_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T1_RiseoftheBeast_EnterContainer,95A_S02_T1_RiseoftheBeast_TrialContainer,,,
95A_S02_T1_RiseoftheBeast_EnterContainer,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T1_RiseoftheBeast_EnterTrial,95A_S02_T1_RiseoftheBeast_PinTask,,,
95A_S02_T1_RiseoftheBeast_EnterTrial,TaskGameMode,,0,60,1,,,0,,,false,,,TrialBrimstoneSandworm,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SandwormTrial_Arena_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_T1_RiseoftheBeast_TrialContainer,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T1_RiseoftheBeast_CompleteTrial,95A_S02_T1_RiseoftheBeast_MapTask,,,
95A_S02_T1_RiseoftheBeast_CompleteTrial,TaskKillContribution,,0,0,1,,,0,,,false,,,TrialBrimstoneSandworm,,,,false,0,,,,,,,Sandworm,,0,,,,,,,,,,,,,,,,,,@95A_S02_SandwormTrial_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_T1_RiseoftheBeast_PinTask,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,4963.905762 7810.418945 213.965332,1,,1,0,,,,,,,,,,,,,
95A_S02_T1_RiseoftheBeast_MapTask,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,4965.427734 7775.270996 204.694458,1,,,0,,,,,,,,,,,,,
95A_S02_T2_RiseoftheHero_Container,ConsecutiveTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T2_RiseoftheHero_EnterContainer,95A_S02_T2_RiseoftheHero_TrialContainer,,,
95A_S02_T2_RiseoftheHero_EnterContainer,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T2_RiseoftheHero_EnterTrial,95A_S02_T2_RiseoftheHero_PinTask,,,
95A_S02_T2_RiseoftheHero_EnterTrial,TaskGameMode,,0,60,1,,,0,,,false,,,TrialBrimstoneSandworm,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,@95A_S02_SandwormTrial_Arena_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_T2_RiseoftheHero_TrialContainer,PartialTaskContainer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,95A_S02_T2_RiseoftheHero_CompleteTrial,95A_S02_T2_RiseoftheHero_MapTask,,,
95A_S02_T2_RiseoftheHero_CompleteTrial,TaskKillContribution,,0,0,1,,,0,,,false,,,TrialBrimstoneSandworm,,,,false,0,,,,,,,Sandworm,,0,,,,,,,,,,,,,,,,,,@95A_S02_SandwormTrial_Desc,,,0,,,0,,,,,,,,,,,,,
95A_S02_T2_RiseoftheHero_PinTask,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,4963.905762 7810.418945 213.965332,1,,1,0,,,,,,,,,,,,,
95A_S02_T2_RiseoftheHero_MapTask,TaskGameEvent,,0,0,1,,,0,,,false,,,,,,,false,0,,,,neverbetrue,,,,,0,,,,,,,,,,,,,,,,,,,,4965.427734 7775.270996 204.694458,1,,,0,,,,,,,,,,,,,
95A_S02_General_TempTimer,TaskTimer,,0,0,0,,,0,,,false,,,,,,,false,0,,,,,,,,,5,,,,,,,,,,,,,,,,,,@95A_S02_BloodoftheSand_TempTimer_Desc,,,0,,,0,,,,,,,,,,,,,
